combo_id,exp_name,dataset,drift_detector,sample_selector,memory_manager,anti_forgetting,anomaly_scorer,track,f1,precision,recall,pr_auc,bwt,perf_matrix,roc_auc,labeling_cost,training_time_sec,memory_footprint,avg_inference_latency_ms,best_f1_reference,seed
A_dd=none_ss=ssf_mm=none_af=none_as=none,A_dd=none_ss=ssf_mm=none_af=none_as=none__nsl-kdd,nsl-kdd,none,ssf,none,none,none,A,0.6738824443042276,0.8934362934362934,0.5409491155614432,0.8379377756561754,-0.006635044676501639,"[[0.6742223293947432, 0.6917219356423483, 0.6949880668257755, 0.695464362850972, 0.688999762413875], [0.6693377327362714, 0.6820475847152128, 0.6797937177684013, 0.6902696365767877, 0.6825654086594118], [0.6732487070992008, 0.6911870074038691, 0.6870193428105338, 0.6943925233644859, 0.6890524379024839], [0.6605157321977762, 0.6756561521791475, 0.6834969611968209, 0.6761229314420804, 0.676730143985137], [0.6606708799222167, 0.6732869910625621, 0.6803081367356764, 0.6786060019361084, 0.6764071856287425]]",0.8319482687316369,0.1000055567462869,57.79689359664917,0,0.0011726124562465867,0.8258576184953799,42
A_dd=none_ss=ssf_mm=spider_af=none_as=none,A_dd=none_ss=ssf_mm=spider_af=none_as=none__nsl-kdd,nsl-kdd,none,ssf,spider,none,none,A,0.6730221969265793,0.8598957702096716,0.5528715031559261,0.839434505263018,-0.02504861541761569,"[[0.6742223293947432, 0.6917219356423483, 0.6949880668257755, 0.695464362850972, 0.688999762413875], [0.6761350407450525, 0.6891634980988594, 0.6900232018561484, 0.6922361692236169, 0.6889295516925892], [0.6850956000921447, 0.703573931324457, 0.7004122766834631, 0.7043418332184701, 0.7036535859269283], [0.7069159720657806, 0.7271483929792568, 0.731924360400445, 0.7250280583613917, 0.7263134754891185], [0.6625475285171102, 0.6754002911208151, 0.6723323890462701, 0.6783514921837992, 0.6764432029795158]]",0.8485695494837024,0.1000055567462869,95.23368978500366,1000,0.0011090842267991467,0.8460419091967404,42
A_dd=cade_ss=ssf_mm=ssf_af=gpm_as=cade_mad,A_dd=cade_ss=ssf_mm=ssf_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,ssf,gpm,cade_mad,A,0.6600242253741259,0.6619122257053291,0.65814696485623,0.7150899141294413,0.0512537765874507,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.5820869259194088, 0.5738082580187843, 0.5799126637554585, 0.581958581958582, 0.5872400422982024], [0.6040479465513854, 0.6063241106719368, 0.60325554030202, 0.6058123659059879, 0.6197896377093884], [0.6093979441997063, 0.624003984063745, 0.6224267377088883, 0.627906976744186, 0.6241853729181752], [0.6477117818889969, 0.6573705179282868, 0.6635586635586636, 0.6682270333528378, 0.663180321518497]]",0.6335234902891331,0.1000055567462869,67.20767569541931,1000,0.0010915179892242843,0.7254996183961331,42
A_dd=none_ss=ssf_mm=ssf_af=gpm_as=cade_mad,A_dd=none_ss=ssf_mm=ssf_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,ssf,gpm,cade_mad,A,0.6335048978914162,0.5519615785210045,0.7433180082599548,0.7306961630902762,-0.0013776878666781067,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6125306265313266, 0.5911173775114559, 0.5898925867230147, 0.6010526315789474, 0.6051336146272855], [0.7078782244945387, 0.7130972189208462, 0.7015240328253225, 0.7094657919400188, 0.7015828677839852], [0.6174262266457133, 0.6030115146147031, 0.6116707189996526, 0.6131004366812226, 0.6214035087719298], [0.6400662251655629, 0.6223262032085561, 0.633823772524384, 0.6308970099667774, 0.6403188309531717]]",0.6541973659824005,0.1000055567462869,66.60112237930298,1000,0.001099682429566123,0.7254996183961331,42
A_dd=cade_ss=ssf_mm=ssf_af=none_as=cade_mad,A_dd=cade_ss=ssf_mm=ssf_af=none_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,ssf,none,cade_mad,A,0.6315443087959459,0.546593757120073,0.7477596820696641,0.7278605371645088,0.0012553757895731321,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.5980538922155689, 0.5973039681032847, 0.6017930519237953, 0.606917069542581, 0.6104672897196262], [0.6266094420600857, 0.6290994745424896, 0.6325548226065253, 0.6380477377983612, 0.6432125088841507], [0.6461864406779662, 0.6381756150116716, 0.6493597614453606, 0.6563380281690141, 0.6555885954171768], [0.6373193166885677, 0.6184364060676779, 0.6326664480157428, 0.6296782665791202, 0.6393979057591623]]",0.6521125010585072,0.1000055567462869,89.74942135810852,1000,0.001236003201595006,0.725561146604851,42
A_dd=ssf_ss=ssf_mm=ssf_af=none_as=cade_mad,A_dd=ssf_ss=ssf_mm=ssf_af=none_as=cade_mad__nsl-kdd,nsl-kdd,ssf,ssf,ssf,none,cade_mad,A,0.6285242843819498,0.5823197075440346,0.6826930569625185,0.7055603429244852,-0.0077594083454007035,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.5980153529301628, 0.596384395813511, 0.6022068449597905, 0.6066032456631225, 0.6074240719910011], [0.7073390364700585, 0.7251595259799453, 0.7324444444444445, 0.7327086122266845, 0.7253086419753086], [0.5793150451524961, 0.5771604938271604, 0.5843037974683545, 0.5811589291765503, 0.5910013531799729], [0.6182014001077005, 0.62545587162655, 0.6269940849614627, 0.6351808946711817, 0.6366057163145747]]",0.6368127885206878,0.1000055567462869,102.30538773536682,700,0.0011657699783953308,0.7255406360424028,42
A_dd=ssf_ss=ssf_mm=spider_af=none_as=cade_mad,A_dd=ssf_ss=ssf_mm=spider_af=none_as=cade_mad__nsl-kdd,nsl-kdd,ssf,ssf,spider,none,cade_mad,A,0.6278073477865767,0.5379609544468547,0.7536819138159433,0.5637871526649337,0.0017249115136405702,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6332729833031583, 0.6398219344394982, 0.6399519134441995, 0.6490807354116707, 0.6471531676022453], [0.6296918767507003, 0.6385046728971963, 0.6401920945696341, 0.6478092068774265, 0.6512573964497042], [0.5888738127544098, 0.5818678504353765, 0.590748528174937, 0.5911313437868825, 0.5998986657659179], [0.6287104622871047, 0.6211078334972141, 0.6281658331989031, 0.6269430051813472, 0.6340356564019448]]",0.4598131941577257,0.1000055567462869,95.33356142044067,1000,0.0011159690074501012,0.7254996183961331,42
A_dd=cade_ss=ssf_mm=spider_af=gpm_as=cade_mad,A_dd=cade_ss=ssf_mm=spider_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,spider,gpm,cade_mad,A,0.6277748759467223,0.5401988875779539,0.7492402400062339,0.7305291543863619,-0.008166158704873583,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.5901524443665674, 0.5841236389181595, 0.5889101338432122, 0.5936248040411078, 0.5977937313955524], [0.5869439630271519, 0.5905314009661835, 0.5903522205206739, 0.6, 0.6042585843084596], [0.7171094580233794, 0.7312295973884658, 0.7264975484971221, 0.733615221987315, 0.7369087837837838], [0.6265926167918981, 0.6202469135802469, 0.6298162900341407, 0.6256527415143603, 0.6364522417153996]]",0.6118987134643308,0.1000055567462869,71.57997989654541,1000,0.001986740412146932,0.7254996183961331,42
A_dd=cade_ss=ssf_mm=none_af=none_as=cade_mad,A_dd=cade_ss=ssf_mm=none_af=none_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,none,none,cade_mad,A,0.6211388532517517,0.537458727086417,0.7356814462713317,0.6764733168950765,-0.06227586504413868,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6780192695496303, 0.6879528985507246, 0.6916464624201014, 0.6899601946041575, 0.6931693388974304], [0.6893046893046892, 0.7066822977725674, 0.7089126966036016, 0.7091743119266055, 0.7068926553672318], [0.6833480956598761, 0.6967396158999554, 0.701048951048951, 0.7010762134856138, 0.6988004362050164], [0.6244877888870678, 0.6099267155229847, 0.6220549738219896, 0.6192509855453351, 0.6297998030850017]]",0.5556968556802382,0.1000055567462869,57.0467574596405,0,0.0011162651270479917,0.7255201266395296,42
A_dd=none_ss=ssf_mm=none_af=none_as=cade_mad,A_dd=none_ss=ssf_mm=none_af=none_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,none,none,cade_mad,A,0.6211388532517517,0.537458727086417,0.7356814462713317,0.6764733168950765,-0.06227586504413868,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6780192695496303, 0.6879528985507246, 0.6916464624201014, 0.6899601946041575, 0.6931693388974304], [0.6893046893046892, 0.7066822977725674, 0.7089126966036016, 0.7091743119266055, 0.7068926553672318], [0.6833480956598761, 0.6967396158999554, 0.701048951048951, 0.7010762134856138, 0.6988004362050164], [0.6244877888870678, 0.6099267155229847, 0.6220549738219896, 0.6192509855453351, 0.6297998030850017]]",0.5556968556802382,0.1000055567462869,58.75165557861328,0,0.0011232239375984186,0.7255201266395296,42
A_dd=cade_ss=ssf_mm=none_af=gpm_as=cade_mad,A_dd=cade_ss=ssf_mm=none_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,none,gpm,cade_mad,A,0.6170812843505931,0.5756594481548944,0.6649263617236811,0.7297427830381513,-0.030149284484745187,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6260691070817653, 0.6053361053361054, 0.6060082872928176, 0.616761314747892, 0.6222910216718267], [0.7225539733578319, 0.7345215759849905, 0.7177121771217712, 0.7301077734464572, 0.7232102143182855], [0.6363792806745827, 0.619348054679285, 0.6284435261707989, 0.6347408170271198, 0.6359045794880724], [0.6223738552702461, 0.6024229074889869, 0.6168796113010617, 0.6223977027997128, 0.6210526315789473]]",0.6512557612259153,0.1000055567462869,63.75392007827759,0,0.0010981383773771222,0.7254996183961331,42
A_dd=none_ss=ssf_mm=ssf_af=none_as=cade_mad,A_dd=none_ss=ssf_mm=ssf_af=none_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,ssf,none,cade_mad,A,0.6170345757805047,0.5339330448644956,0.730772227850074,0.6684666856062957,-0.04989877872146889,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6904502936697847, 0.6959219858156028, 0.7057808455565142, 0.7049676025917926, 0.7115466553046441], [0.6637209302325582, 0.6793349168646081, 0.6884491486424299, 0.6762389995368225, 0.67524115755627], [0.6362053959965188, 0.6500109577032653, 0.6629334482015938, 0.6492327642100714, 0.6566459093837235], [0.6190710651567373, 0.6060606060606061, 0.6220408163265306, 0.6137184115523465, 0.6241158085211385]]",0.5541007115294603,0.1000055567462869,89.23820900917053,1000,0.0011502660023057774,0.7255201266395296,42
A_dd=ssf_ss=ssf_mm=spider_af=lwf_ssf_as=cade_mad,A_dd=ssf_ss=ssf_mm=spider_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,ssf,ssf,spider,lwf_ssf,cade_mad,A,0.615568535027496,0.5479810265142301,0.7021740824436998,0.7208915990901557,-0.004193986823904761,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6112452569851673, 0.6063958513396717, 0.6176420406074049, 0.618591934381408, 0.6263774104683195], [0.6029360363509263, 0.595108217490762, 0.609477689380837, 0.6110148943540007, 0.6158142782335486], [0.6176470588235294, 0.61212437033177, 0.6211031175059952, 0.625170998632011, 0.6342552825974918], [0.6116155559362686, 0.6044031647746818, 0.6180708594677065, 0.6170611271922357, 0.6265801161598906]]",0.6352535080630662,0.1000055567462869,104.31633806228638,1000,0.001075474652438573,0.7254996183961331,42
A_dd=ssf_ss=ssf_mm=ssf_af=lwf_ssf_as=cade_mad,A_dd=ssf_ss=ssf_mm=ssf_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,ssf,ssf,ssf,lwf_ssf,cade_mad,A,0.6153270009873012,0.546372430471584,0.7042001090937426,0.7195502333625656,-0.00788018998298931,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6171271666380642, 0.611865864144454, 0.6228174266824885, 0.6216859279401767, 0.6319028893828004], [0.6087405368203717, 0.6018981880931837, 0.612815269256987, 0.6118612203042215, 0.6211756617394294], [0.6224823549664313, 0.6149315780356834, 0.621547903170815, 0.6275779785239474, 0.6368925393566051], [0.6107313738892687, 0.6029512697323267, 0.6185010128291695, 0.6154368108566582, 0.6288729996595165]]",0.6337159413959719,0.1000055567462869,105.4804174900055,700,0.0011782387286065064,0.7254996183961331,42
A_dd=ssf_ss=ssf_mm=spider_af=gpm_as=cade_mad,A_dd=ssf_ss=ssf_mm=spider_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,ssf,ssf,spider,gpm,cade_mad,A,0.6144814090019569,0.5349387849387849,0.7218109561287306,0.7207271190517964,0.022156825083156112,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.5904395027140605, 0.5843722563652326, 0.5883171070931849, 0.5918047079337402, 0.5968476357267951], [0.5450894487039065, 0.5364323925475005, 0.5443636363636364, 0.5514865844815084, 0.5627044711014176], [0.5981404958677686, 0.5951270088128564, 0.6005810972483338, 0.6058743169398908, 0.6098731573534454], [0.615666056876767, 0.6058990168305283, 0.6159180977542933, 0.6126364538537876, 0.6222443228907675]]",0.6282712605793443,0.1000055567462869,70.69671487808228,1000,0.0011749179588301628,0.7254996183961331,42
A_dd=none_ss=ssf_mm=spider_af=lwf_ssf_as=cade_mad,A_dd=none_ss=ssf_mm=spider_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,spider,lwf_ssf,cade_mad,A,0.6108422408690506,0.5521148036253777,0.6835502220836905,0.7270668308451291,-0.010763866123870758,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.607473309608541, 0.6024442846872754, 0.6134645807699068, 0.6149232668901041, 0.6200424929178471], [0.617005267118134, 0.6164983806439321, 0.6220560747663552, 0.624858757062147, 0.6296366032762192], [0.618008435723455, 0.6181548171524041, 0.6240669943564537, 0.6244741174318639, 0.6324284666177549], [0.6090750436300174, 0.6007377481117161, 0.6123013130615065, 0.6106870229007634, 0.621301775147929]]",0.6464204346893836,0.1000055567462869,105.10447764396667,1000,0.001105573094424159,0.7255201266395296,42
A_dd=none_ss=ssf_mm=ssf_af=lwf_ssf_as=cade_mad,A_dd=none_ss=ssf_mm=ssf_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,ssf,lwf_ssf,cade_mad,A,0.6082291049716058,0.5500315059861374,0.6801994857009273,0.7232133940219443,-0.01102704275101063,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.606869549741947, 0.6015793251974156, 0.6134926212227688, 0.6135922330097088, 0.6188705965657638], [0.6106926327392983, 0.6100874744090824, 0.6167368613806995, 0.6195632226096532, 0.6230655858511422], [0.6170481167777978, 0.613901018922853, 0.6224763266035377, 0.6232741617357003, 0.6328658755843223], [0.6062620255378696, 0.5994732221246708, 0.6068154298564262, 0.6118136151047983, 0.6166986229736797]]",0.6395429165246063,0.1000055567462869,99.11780428886414,1000,0.0010980431960778002,0.7254996183961331,42
A_dd=cade_ss=ssf_mm=spider_af=lwf_ssf_as=cade_mad,A_dd=cade_ss=ssf_mm=spider_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,spider,lwf_ssf,cade_mad,A,0.6071925009801474,0.5595112979506043,0.6637575001948103,0.7271184227543721,-0.03512193211937001,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6113793103448276, 0.6058406773803352, 0.6175618073316282, 0.6180389477280491, 0.6265267503870635], [0.609038000684697, 0.6006543826416393, 0.6166356090123666, 0.6150178784266984, 0.6215153069950402], [0.6923809523809524, 0.7085658820674593, 0.7039924403496337, 0.7134392036027495, 0.6985398021667452], [0.6061907317945966, 0.5991015274034142, 0.6063604240282685, 0.6106571936056839, 0.6135756280064136]]",0.639738601429517,0.1000055567462869,104.26556086540222,1000,0.0011023052031474388,0.7254996183961331,42
A_dd=cade_ss=ssf_mm=none_af=lwf_ssf_as=cade_mad,A_dd=cade_ss=ssf_mm=none_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,none,lwf_ssf,cade_mad,A,0.6059613038173262,0.5482588947766843,0.6772383698277877,0.7236460984891824,-0.015899567720168206,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6066975418596366, 0.6036651095939634, 0.6137882518466409, 0.6139978791092259, 0.6179236912156167], [0.6117863720073665, 0.6096236659801534, 0.618008435723455, 0.6198012513801987, 0.6254384345578733], [0.6220254565578307, 0.6198393424248084, 0.6313288247121184, 0.6284032376747608, 0.6365140650854936], [0.6011540479104739, 0.5958867990859553, 0.6085753803596127, 0.6077444000694564, 0.6163236832926404]]",0.6401271426690645,0.1000055567462869,68.54790806770325,0,0.0013082881105800652,0.7254996183961331,42
A_dd=none_ss=ssf_mm=none_af=lwf_ssf_as=cade_mad,A_dd=none_ss=ssf_mm=none_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,none,lwf_ssf,cade_mad,A,0.6059613038173262,0.5482588947766843,0.6772383698277877,0.7236460984891824,-0.015899567720168206,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6066975418596366, 0.6036651095939634, 0.6137882518466409, 0.6139978791092259, 0.6179236912156167], [0.6117863720073665, 0.6096236659801534, 0.618008435723455, 0.6198012513801987, 0.6254384345578733], [0.6220254565578307, 0.6198393424248084, 0.6313288247121184, 0.6284032376747608, 0.6365140650854936], [0.6011540479104739, 0.5958867990859553, 0.6085753803596127, 0.6077444000694564, 0.6163236832926404]]",0.6401271426690645,0.1000055567462869,69.13846278190613,0,0.0010984133455751634,0.7254996183961331,42
A_dd=none_ss=ssf_mm=spider_af=gpm_as=cade_mad,A_dd=none_ss=ssf_mm=spider_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,spider,gpm,cade_mad,A,0.6039390306559342,0.5388094364992054,0.6869788825683784,0.7257531969785518,-0.011784714888615128,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6144287193648602, 0.5886053827333101, 0.590403337969402, 0.5992691839220463, 0.6030255607720396], [0.6489555871020077, 0.6577124868835257, 0.6448445171849427, 0.6498254261655371, 0.6495480690221856], [0.608339029391661, 0.594107452339688, 0.6043974774160559, 0.5980476108922761, 0.6073334480977793], [0.6082350931146421, 0.5966907962771458, 0.6037156979717061, 0.6025991792065664, 0.6084120171673819]]",0.617441423298687,0.1000055567462869,72.12168192863464,1000,0.0011984277397626844,0.7254996183961331,42
A_dd=cade_ss=ssf_mm=ssf_af=lwf_ssf_as=cade_mad,A_dd=cade_ss=ssf_mm=ssf_af=lwf_ssf_as=cade_mad__nsl-kdd,nsl-kdd,cade,ssf,ssf,lwf_ssf,cade_mad,A,0.5913666487551495,0.5472748972284843,0.6431855372866828,0.718388415942379,-0.0451639637484178,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6171526586620926, 0.6107763814770184, 0.6221166892808684, 0.6232573954437266, 0.6309666381522668], [0.615595075239398, 0.6058105552690389, 0.6139219015280135, 0.6197757390417941, 0.6253848785494355], [0.66796875, 0.6878097125867195, 0.6837276677933365, 0.6875455207574653, 0.6793177996637041], [0.5901168014375562, 0.5828654229306285, 0.5928292509762157, 0.5926585887384176, 0.5982446713236611]]",0.6281110752344085,0.1000055567462869,99.52230405807495,1000,0.0020724035815366877,0.7254996183961331,42
A_dd=ssf_ss=ssf_mm=ssf_af=gpm_as=cade_mad,A_dd=ssf_ss=ssf_mm=ssf_af=gpm_as=cade_mad__nsl-kdd,nsl-kdd,ssf,ssf,ssf,gpm,cade_mad,A,0.5779730364209538,0.5073299970562261,0.6714719862853581,0.6718048135707998,-0.026090690914927717,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.5818502202643172, 0.5723381676689069, 0.579416390005242, 0.5821941815632669, 0.5863892806770098], [0.6006659267480577, 0.606927374301676, 0.6023989338071967, 0.6115884556069618, 0.6173491853808896], [0.6019742345658357, 0.59437615760229, 0.6061609804571049, 0.6072847682119206, 0.6124211225506476], [0.5776282590412112, 0.5657559816731715, 0.5784903139612558, 0.5826666666666667, 0.585113484646195]]",0.54274439507165,0.1000055567462869,66.19683289527893,700,0.0011077093858089407,0.7255406360424028,42
A_dd=none_ss=ssf_mm=spider_af=none_as=cade_mad,A_dd=none_ss=ssf_mm=spider_af=none_as=cade_mad__nsl-kdd,nsl-kdd,none,ssf,spider,none,cade_mad,A,0.5730583284059686,0.5175273275537128,0.6419387516558872,0.6557743893576213,-0.12247545726942399,"[[0.626882115313992, 0.6282527881040892, 0.6337283500455788, 0.6402930402930402, 0.641171088746569], [0.6989416798018464, 0.710091743119266, 0.7114606741573034, 0.7141899441340782, 0.709006417348971], [0.6937101185050137, 0.7181254307374225, 0.7125396106835673, 0.7150306053049196, 0.7093023255813953], [0.7038530465949819, 0.7215189873417722, 0.7290792669463458, 0.7220860262981947, 0.7221735319894829], [0.5763538220442278, 0.5628299894403379, 0.5697976128697457, 0.5727162419830126, 0.5834487534626039]]",0.5456473627618427,0.1000055567462869,94.21124458312988,1000,0.0011014168443537673,0.7255406360424028,42
